Class Name, Initialization Kind, Reason for Initialization
jdk.internal.math.FloatingDecimal$PreparedASCIIToBinaryBuffer, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.math.FormattedFloatingDecimal, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.math.FormattedFloatingDecimal$1, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.math.FormattedFloatingDecimal$2, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.math.FormattedFloatingDecimal$Form, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.math.FormattedFloatingDecimal$Form[], BUILD_TIME, arrays are initialized at build time
jdk.internal.math.MathUtils, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.Blocker, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.Blocker$ForkJoinPools, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.CarrierThreadLocal, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.ExtendedMapMode, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.InternalLock, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.ScopedMemoryAccess, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.ScopedMemoryAccess$ScopedAccessError, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.Signal, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.Signal$1, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.Signal$Handler, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.Signal$NativeHandler, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.StructureViolationExceptions, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.TerminatingThreadLocal, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.TerminatingThreadLocal$1, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.ThreadTracker, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.ThreadTracker$ThreadRef, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.Unsafe, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.UnsafeConstants, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.VM, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.VM$BufferPool, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.misc.VirtualThreads, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.module.Checks, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.module.Modules, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.module.ServicesCatalog, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.module.ServicesCatalog$ServiceProvider, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.module.ServicesCatalog$ServiceProvider[], BUILD_TIME, arrays are initialized at build time
jdk.internal.org.jline.JdkConsoleProviderImpl, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.JdkConsoleProviderImpl$JdkConsoleImpl, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.keymap.BindingReader, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.keymap.BindingReader$$Lambda$1899/0x00000078014d75c0, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.keymap.BindingReader$$Lambda$1905/0x00000078014d29a0, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.keymap.KeyMap, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.Binding, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.Buffer, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.Candidate, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.CompletingParsedLine, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.CompletionMatcher, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.EOFError, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.EndOfFileException, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.Expander, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.Highlighter, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.History, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.History$1, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.History$Entry, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.LineReader, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.LineReader$Option, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.LineReader$Option[], BUILD_TIME, arrays are initialized at build time
jdk.internal.org.jline.reader.LineReader$RegionType, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.LineReader$RegionType[], BUILD_TIME, arrays are initialized at build time
jdk.internal.org.jline.reader.LineReader$SuggestionType, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.LineReader$SuggestionType[], BUILD_TIME, arrays are initialized at build time
jdk.internal.org.jline.reader.LineReaderBuilder, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.MaskingCallback, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.ParsedLine, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.Parser, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.Parser$ParseContext, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.Parser$ParseContext[], BUILD_TIME, arrays are initialized at build time
jdk.internal.org.jline.reader.Reference, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.SyntaxError, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.UserInterruptException, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.Widget, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.BufferImpl, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1936/0x00000078014da6f8, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1937/0x00000078014da928, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1945/0x00000078014db820, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1946/0x00000078014dba60, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1948/0x00000078014dbca8, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1949/0x00000078014de000, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1950/0x00000078014de248, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1951/0x00000078014de488, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1954/0x00000078014de6d0, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1959/0x00000078014deb58, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1961/0x00000078014defd0, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1962/0x00000078014df218, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1963/0x00000078014df460, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1964/0x00000078014df6a8, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1967/0x00000078014df8f0, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1968/0x00000078014dfb28, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1985/0x00000078014e0f30, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1988/0x00000078014e15d0, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1989/0x00000078014e1800, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1990/0x00000078014e1a30, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1991/0x00000078014e1c78, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1992/0x00000078014e1ea8, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$1993/0x00000078014e20d8, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$2012/0x00000078014e6d08, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$2013/0x00000078014e6f38, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.CompletionMatcherImpl$$Lambda$2014/0x00000078014e7178, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultExpander, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultHighlighter, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultHighlighter$$Lambda$1923/0x00000078014d8f30, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultHighlighter$$Lambda$1924/0x00000078014d9160, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultHighlighter$$Lambda$1926/0x00000078014d95a8, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultHighlighter$$Lambda$1930/0x00000078014d99f0, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultHighlighter$$Lambda$1931/0x00000078014d9c20, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultHighlighter$$Lambda$1932/0x00000078014d9e50, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultHighlighter$$Lambda$1933/0x00000078014da080, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultHighlighter$$Lambda$1934/0x00000078014da2b0, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultParser, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultParser$ArgumentList, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultParser$ArgumentList$$Lambda$2001/0x00000078014e3688, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultParser$ArgumentList$$Lambda$2002/0x00000078014e38d0, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultParser$ArgumentList$$Lambda$2003/0x00000078014e3b18, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultParser$BlockCommentDelims, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.DefaultParser$BracketChecker, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.KillRing, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.LineReaderImpl, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.LineReaderImpl$$Lambda$1679/0x00000078014a9d20, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.LineReaderImpl$$Lambda$1683/0x00000078014ac608, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.LineReaderImpl$$Lambda$1684/0x00000078014ad078, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.LineReaderImpl$$Lambda$1685/0x00000078014ad4a8, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.LineReaderImpl$$Lambda$1686/0x00000078014ad290, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.LineReaderImpl$$Lambda$1687/0x00000078014ad6c0, BUILD_TIME, Core JDK classes are initialized at build time
jdk.internal.org.jline.reader.impl.LineReaderImpl$$Lambda$1688/0x00000078014ad8d8, BUILD_TIME, Core JDK classes are initialized at build time
